iter	Passed	Remaining
6569	301094	157192
6570	301126	157139
6571	301158	157086
6572	301191	157033
6573	301222	156980
6574	301252	156926
6575	301284	156873
6576	301316	156820
6577	301347	156766
6578	301379	156713
6579	301410	156659
6580	301440	156605
6581	301471	156552
6582	301503	156499
6583	301535	156446
6584	301842	156536
6585	302067	156583
6586	302102	156532
6587	302136	156479
6588	302171	156428
6589	302205	156376
6590	302241	156325
6591	302271	156271
6592	302303	156218
6593	302335	156165
6594	302365	156111
6595	302395	156057
6596	302425	156003
6597	302454	155948
6598	302486	155895
6599	302518	155842
6600	302550	155789
6601	302582	155737
6602	302614	155683
6603	302644	155630
6604	302675	155576
6605	302706	155523
6606	302739	155470
6607	302772	155418
6608	302839	155383
6609	302875	155332
6610	302910	155281
6611	302942	155228
6612	302973	155174
6613	303004	155121
6614	303035	155067
6615	303304	155136
6616	303640	155238
6617	303675	155187
6618	303708	155134
6619	303744	155084
6620	303778	155032
6621	303850	154999
6622	303883	154947
6623	303917	154895
6624	303949	154842
6625	303979	154788
6626	304008	154733
6627	304039	154680
6628	304070	154626
6629	304099	154572
6630	304130	154518
6631	304160	154465
6632	304191	154411
6633	304221	154357
6634	304252	154304
6635	304280	154249
6636	304311	154195
6637	304341	154142
6638	304373	154089
6639	304407	154037
6640	304439	153984
6641	304473	153932
6642	304508	153881
6643	304542	153829
6644	304575	153777
6645	304607	153724
6646	304881	153794
6647	305152	153861
6648	305186	153809
6649	305217	153756
6650	305253	153705
6651	305289	153654
6652	305322	153602
6653	305356	153550
6654	305386	153496
6655	305419	153444
6656	305453	153392
6657	305485	153339
6658	305520	153287
6659	305555	153236
6660	305588	153184
6661	305621	153132
6662	305654	153079
6663	305686	153026
6664	305716	152972
6665	305747	152919
6666	305777	152866
6667	305811	152814
6668	305877	152777
6669	305911	152726
6670	305945	152674
6671	305976	152621
6672	306007	152568
6673	306039	152515
6674	306071	152462
6675	306101	152408
6676	306133	152355
6677	306688	152563
6678	306722	152511
6679	306758	152460
6680	306792	152409
6681	306827	152357
6682	306864	152307
6683	306894	152253
6684	306933	152204
6685	306965	152151
6686	306999	152099
6687	307033	152047
6688	307065	151994
6689	307097	151941
6690	307130	151889
6691	307164	151837
6692	307196	151785
6693	307230	151733
6694	307261	151680
6695	307293	151627
6696	307326	151575
6697	307357	151521
6698	307390	151469
6699	307421	151416
6700	307454	151364
6701	307489	151313
6702	307524	151261
6703	307558	151209
6704	307592	151158
6705	307625	151106
6706	307657	151053
6707	307691	151001
6708	308253	151209
6709	308288	151157
6710	308323	151106
6711	308358	151055
6712	308392	151003
6713	308429	150953
6714	308480	150909
6715	308514	150857
6716	308549	150806
6717	308583	150755
6718	308616	150702
6719	308651	150651
6720	308685	150599
6721	308720	150548
6722	308754	150496
6723	308789	150445
6724	308857	150410
6725	308893	150359
6726	308927	150307
6727	308958	150254
6728	308990	150201
6729	309020	150148
6730	309052	150095
6731	309085	150043
6732	309115	149989
6733	309147	149937
6734	309178	149884
6735	309210	149831
6736	309242	149778
6737	309798	149979
6738	309832	149927
6739	309871	149878
6740	309907	149827
6741	309940	149775
6742	309975	149724
6743	310014	149674
6744	310044	149621
6745	310074	149567
6746	310107	149515
6747	310137	149461
6748	310168	149408
6749	310199	149355
6750	310231	149302
6751	310262	149249
6752	310294	149196
6753	310324	149143
6754	310356	149090
6755	310386	149037
6756	310417	148983
6757	310449	148931
6758	310480	148878
6759	310513	148825
6760	310544	148772
6761	310574	148719
6762	310608	148667
6763	310641	148615
6764	310675	148564
6765	310710	148512
6766	310743	148460
6767	310775	148407
6768	311082	148486
6769	311376	148559
6770	311411	148508
6771	311447	148457
6772	311483	148406
6773	311515	148353
6774	311551	148302
6775	311582	148250
6776	311612	148196
6777	311642	148142
6778	311673	148089
6779	311704	148036
6780	311735	147983
6781	311764	147929
6782	311836	147896
6783	311872	147845
6784	311906	147793
6785	311939	147741
6786	311971	147688
6787	312001	147635
6788	312033	147582
6789	312066	147530
6790	312097	147477
6791	312129	147425
6792	312162	147372
6793	312192	147319
6794	312225	147267
6795	312259	147215
6796	312292	147164
6797	312328	147113
6798	312361	147061
6799	312669	147138
6800	312957	147206
6801	312992	147155
6802	313028	147104
6803	313063	147053
6804	313098	147002
6805	313134	146951
6806	313167	146899
6807	313199	146846
6808	313232	146794
6809	313264	146742
6810	313295	146689
6811	313329	146637
6812	313376	146592
6813	313408	146539
6814	313441	146487
6815	313474	146435
6816	313507	146382
6817	313539	146330
6818	313571	146278
6819	313602	146225
6820	313634	146172
6821	313665	146119
6822	313697	146067
6823	313729	146014
6824	313762	145962
6825	313814	145919
6826	313865	145876
6827	313909	145829
6828	313943	145777
6829	314402	145923
6830	314500	145901
6831	314535	145850
6832	314571	145799
6833	314606	145748
6834	314641	145697
6835	314678	145646
6836	314711	145594
6837	314742	145541
6838	314774	145489
6839	314832	145449
6840	314867	145397
6841	314901	145346
6842	314934	145294
6843	314965	145241
6844	314997	145188
6845	315027	145135
6846	315059	145082
6847	315091	145030
6848	315122	144977
6849	315156	144925
6850	315188	144873
6851	315219	144820
6852	315252	144768
6853	315283	144715
6854	315315	144663
6855	315349	144611
6856	315379	144558
6857	315409	144505
6858	315441	144452
6859	315470	144399
6860	315754	144462
6861	316092	144549
6862	316137	144502
6863	316178	144454
6864	316225	144408
6865	316273	144363
6866	316305	144311
6867	316334	144257
6868	316366	144204
6869	316395	144151
6870	316427	144098
6871	316459	144046
6872	316492	143994
6873	316523	143941
6874	316556	143889
6875	316587	143836
6876	316619	143783
6877	316650	143731
6878	316683	143679
6879	316717	143627
6880	316750	143575
6881	316783	143524
6882	316818	143472
6883	316853	143421
6884	316886	143369
6885	316919	143317
6886	316975	143276
6887	317007	143223
6888	317041	143172
6889	317076	143121
6890	317606	143293
6891	317643	143243
6892	317679	143192
6893	317712	143141
6894	317748	143090
6895	317785	143040
6896	317856	143005
6897	317892	142954
6898	317923	142901
6899	317954	142849
6900	317985	142796
6901	318015	142743
6902	318047	142690
6903	318079	142638
6904	318121	142590
6905	318153	142538
6906	318187	142486
6907	318218	142433
6908	318250	142381
6909	318281	142328
6910	318313	142276
6911	318346	142224
6912	318379	142172
6913	318411	142119
6914	318445	142068
6915	318476	142015
6916	318509	141964
6917	318547	141914
6918	318577	141861
6919	318882	141930
6920	319212	142010
6921	319254	141962
6922	319294	141913
6923	319334	141864
6924	319414	141833
6925	319459	141787
6926	319490	141734
6927	319520	141681
6928	319552	141628
6929	319584	141576
6930	319617	141524
6931	319648	141471
6932	319681	141419
6933	319714	141367
6934	319746	141315
6935	319778	141263
6936	319810	141210
6937	319840	141157
6938	319873	141105
6939	319906	141053
6940	319936	141000
6941	319969	140948
6942	320005	140898
6943	320037	140845
6944	320069	140793
6945	320100	140741
6946	320131	140688
6947	320174	140640
6948	320478	140707
6949	320749	140760
6950	320785	140709
6951	320819	140658
6952	320854	140607
6953	320898	140560
6954	320968	140524
6955	321002	140473
6956	321035	140421
6957	321066	140368
6958	321096	140315
6959	321128	140263
6960	321160	140210
6961	321193	140158
6962	321226	140106
6963	321257	140054
6964	321306	140009
6965	321337	139956
6966	321368	139904
6967	321400	139851
6968	321432	139799
6969	321464	139747
6970	321497	139695
6971	321527	139642
6972	321562	139591
6973	321596	139539
6974	321629	139488
6975	321663	139436
6976	321697	139385
6977	321730	139333
6978	322344	139533
6979	322383	139484
6980	322419	139433
6981	322453	139381
6982	322492	139332
6983	322545	139289
6984	322624	139257
6985	322662	139207
6986	322693	139155
6987	322724	139102
6988	322756	139049
6989	322786	138996
6990	322817	138944
6991	322852	138893
6992	322884	138840
6993	322914	138787
6994	322943	138734
6995	322974	138681
6996	323010	138631
6997	323057	138585
6998	323089	138532
6999	323123	138481
7000	323155	138429
7001	323187	138377
7002	323220	138325
7003	323252	138272
7004	323285	138221
7005	323320	138170
7006	323354	138118
7007	324012	138333
7008	324049	138283
7009	324083	138232
7010	324138	138189
7011	324181	138142
7012	324219	138092
7013	324255	138042
7014	324348	138015
7015	324382	137964
7016	324428	137917
7017	324460	137865
7018	324494	137814
7019	324529	137763
7020	324569	137714
7021	324602	137662
7022	324636	137611
7023	324671	137560
7024	324705	137508
7025	324739	137457
7026	324772	137405
7027	324812	137356
7028	324845	137304
7029	324878	137253
7030	324924	137206
7031	324958	137155
7032	324991	137103
7033	325339	137184
7034	325584	137221
7035	325619	137171
7036	325655	137120
7037	325690	137069
7038	325725	137018
7039	325780	136975
7040	325836	136933
7041	325869	136881
7042	325901	136829
7043	325933	136777
7044	325975	136729
7045	326009	136677
7046	326061	136634
7047	326097	136583
7048	326132	136532
7049	326181	136487
7050	326225	136440
7051	326258	136388
7052	326293	136337
7053	326324	136284
7054	326358	136233
7055	326397	136184
7056	326429	136131
7057	326462	136079
7058	326505	136032
7059	326538	135980
7060	326818	136031
7061	327247	136144
7062	327282	136093
7063	327319	136043
7064	327356	135993
7065	327391	135942
7066	327428	135891
7067	327483	135849
7068	327524	135800
7069	327558	135749
7070	327590	135697
7071	327624	135645
7072	327658	135594
7073	327690	135541
7074	327724	135490
7075	327758	135439
7076	327790	135386
7077	327824	135335
7078	327858	135283
7079	327890	135231
7080	327937	135185
7081	327970	135133
7082	328002	135081
7083	328045	135033
7084	328076	134981
7085	328110	134929
7086	328142	134877
7087	328173	134825
7088	328206	134773
7089	328241	134722
7090	328820	134894
7091	328856	134844
7092	328892	134793
7093	328927	134742
7094	328963	134691
7095	329006	134644
7096	329068	134604
7097	329103	134553
7098	329136	134501
7099	329168	134449
7100	329202	134397
7101	329235	134346
7102	329267	134293
7103	329301	134242
7104	329332	134189
7105	329364	134137
7106	329398	134086
7107	329432	134034
7108	329467	133983
7109	329500	133932
7110	329542	133884
7111	329576	133832
7112	329610	133780
7113	329643	133729
7114	329678	133678
7115	329739	133638
7116	329774	133586
7117	329811	133536
7118	330453	133731
7119	330558	133709
7120	330594	133658
7121	330631	133608
7122	330665	133556
7123	330702	133506
7124	330738	133455
7125	330774	133405
7126	330808	133353
7127	330840	133301
7128	330873	133249
7129	330906	133198
7130	330938	133145
7131	330971	133094
7132	331006	133042
7133	331038	132990
7134	331071	132939
7135	331104	132887
7136	331138	132835
7137	331171	132784
7138	331204	132732
7139	331237	132680
7140	331270	132628
7141	331301	132576
7142	331334	132524
7143	331367	132472
7144	331401	132421
7145	331432	132368
7146	331465	132317
7147	331496	132264
7148	331529	132213
7149	332128	132386
7150	332229	132362
7151	332263	132310
7152	332302	132261
7153	332336	132210
7154	332373	132159
7155	332424	132115
7156	332474	132069
7157	332510	132019
7158	332543	131967
7159	332576	131915
7160	332609	131863
7161	332643	131812
7162	332675	131760
7163	332707	131708
7164	332740	131656
7165	332771	131604
7166	332805	131552
7167	332838	131501
7168	332870	131448
7169	332904	131397
7170	332936	131345
7171	332968	131293
7172	333001	131241
7173	333033	131189
7174	333067	131138
7175	333100	131086
7176	333135	131035
7177	333169	130984
7178	333201	130932
7179	333797	131101
7180	333842	131054
7181	333879	131004
7182	333914	130953
7183	333949	130902
7184	334021	130865
7185	334063	130817
7186	334103	130768
7187	334138	130717
7188	334170	130665
7189	334205	130614
7190	334242	130564
7191	334287	130517
7192	334322	130466
7193	334354	130414
7194	334388	130362
7195	334424	130312
7196	334456	130259
7197	334486	130207
7198	334518	130154
7199	334550	130102
7200	334589	130053
7201	334620	130001
7202	334653	129949
7203	334684	129896
7204	334716	129844
7205	334758	129796
7206	334788	129743
7207	334820	129691
7208	335448	129870
7209	335484	129819
7210	335520	129769
7211	335553	129717
7212	335588	129666
7213	335662	129630
7214	335702	129581
7215	335735	129529
7216	335783	129483
7217	335818	129433
7218	335854	129382
7219	335892	129332
7220	335938	129286
7221	335972	129234
7222	336004	129182
7223	336038	129130
7224	336069	129078
7225	336115	129031
7226	336146	128979
7227	336178	128927
7228	336210	128875
7229	336243	128823
7230	336274	128771
7231	336305	128718
7232	336338	128666
7233	336367	128614
7234	336400	128562
7235	336433	128510
7236	337057	128684
7237	337111	128640
7238	337174	128600
7239	337212	128550
7240	337280	128512
7241	337315	128461
7242	337348	128409
7243	337380	128357
7244	337413	128305
7245	337459	128258
7246	337494	128207
7247	337527	128156
7248	337574	128109
7249	337607	128057
7250	337657	128012
7251	337693	127962
7252	337727	127910
7253	337761	127859
7254	337798	127809
7255	337831	127757
7256	337873	127709
7257	337908	127658
7258	337939	127606
7259	337971	127554
7260	338004	127502
7261	338036	127450
7262	338071	127399
7263	338695	127570
7264	338732	127519
7265	338767	127469
7266	338804	127418
7267	338843	127369
7268	338917	127332
7269	338951	127281
7270	338983	127229
7271	339013	127176
7272	339045	127124
7273	339077	127072
7274	339109	127020
7275	339141	126968
7276	339172	126915
7277	339213	126867
7278	339244	126814
7279	339275	126762
7280	339305	126709
7281	339335	126656
7282	339381	126609
7283	339413	126557
7284	339455	126509
7285	339486	126457
7286	339518	126405
7287	339569	126360
7288	339615	126313
7289	339658	126265
7290	339691	126213
7291	340310	126379
7292	340345	126328
7293	340382	126278
7294	340418	126227
7295	340452	126176
7296	340498	126129
7297	340571	126092
7298	340602	126040
7299	340632	125987
7300	340662	125934
7301	340697	125883
7302	340730	125831
7303	340760	125779
7304	340793	125727
7305	340823	125674
7306	340852	125621
7307	340885	125569
7308	340917	125517
7309	340948	125465
7310	340980	125413
7311	341012	125361
7312	341042	125308
7313	341074	125256
7314	341104	125203
7315	341137	125152
7316	341173	125101
7317	341207	125050
7318	341242	124999
7319	341277	124948
7320	341309	124896
7321	341647	124956
7322	341965	125009
7323	342026	124967
7324	342068	124919
7325	342119	124874
7326	342168	124828
7327	342255	124796
7328	342308	124751
7329	342348	124702
7330	342417	124663
7331	342466	124618
7332	342518	124573
7333	342562	124525
7334	342596	124474
7335	342629	124422
7336	342661	124370
7337	342695	124319
7338	342728	124267
7339	342762	124216
7340	342794	124164
7341	342838	124116
7342	342876	124066
7343	342912	124016
7344	342944	123964
7345	343523	124109
7346	343559	124059
7347	343593	124007
7348	343629	123957
7349	343664	123906
7350	343699	123855
7351	343772	123817
7352	343802	123765
7353	343831	123712
7354	343861	123659
7355	343890	123606
7356	343919	123553
7357	343949	123500
7358	343979	123447
7359	344008	123394
7360	344038	123341
7361	344072	123290
7362	344103	123238
7363	344136	123186
7364	344168	123134
7365	344199	123081
7366	344233	123030
7367	344265	122978
7368	344299	122927
7369	344333	122876
7370	344365	122824
7371	344399	122772
7372	344433	122721
7373	344466	122670
7374	344501	122619
7375	344826	122671
7376	345133	122717
7377	345167	122666
7378	345203	122615
7379	345238	122564
7380	345275	122514
7381	345346	122476
7382	345379	122424
7383	345410	122371
