iter	Logloss	Accuracy
8949	0.00633411099	1
8950	0.006331497884	1
8951	0.006331496378	1
8952	0.006331496045	1
8953	0.006331491532	1
8954	0.006328679599	1
8955	0.00632867909	1
8956	0.006328678678	1
8957	0.006326256948	1
8958	0.006326251298	1
8959	0.006322476042	1
8960	0.006319985	1
8961	0.00631757941	1
8962	0.006317578629	1
8963	0.006316525104	1
8964	0.006313614788	1
8965	0.006311741998	1
8966	0.006310209285	1
8967	0.00630935581	1
8968	0.00630934687	1
8969	0.006309346501	1
8970	0.006307444318	1
8971	0.006307441432	1
8972	0.006305487499	1
8973	0.006303455539	1
8974	0.006303455371	1
8975	0.006299801969	1
8976	0.006297871695	1
8977	0.006297865979	1
8978	0.006295828697	1
8979	0.006295828305	1
8980	0.006295824962	1
8981	0.006295590745	1
8982	0.006293650526	1
8983	0.006292256743	1
8984	0.006292254229	1
8985	0.006290173633	1
8986	0.00629016495	1
8987	0.006286738203	1
8988	0.006286724807	1
8989	0.006284455589	1
8990	0.006284454443	1
8991	0.006284447857	1
8992	0.006284447231	1
8993	0.006284443689	1
8994	0.006282276541	1
8995	0.006280066966	1
8996	0.006278348305	1
8997	0.00627814838	1
8998	0.006278146479	1
8999	0.006278133476	1
9000	0.006277978117	1
9001	0.006277977813	1
9002	0.006277977077	1
9003	0.006275640445	1
9004	0.006272941447	1
9005	0.006272934083	1
9006	0.006272927867	1
9007	0.006272925925	1
9008	0.00627292443	1
9009	0.006270682506	1
9010	0.006270682278	1
9011	0.006270681525	1
9012	0.006268760485	1
9013	0.00626875807	1
9014	0.00626875667	1
9015	0.006266608067	1
9016	0.006266601515	1
9017	0.006266600026	1
9018	0.006266599871	1
9019	0.006264977009	1
9020	0.00626302043	1
9021	0.006261329751	1
9022	0.006259713639	1
9023	0.006257458495	1
9024	0.006257451693	1
9025	0.006257450923	1
9026	0.006257447614	1
9027	0.006257446472	1
9028	0.006257438765	1
9029	0.006256435794	1
9030	0.006256435397	1
9031	0.006256413154	1
9032	0.006253754194	1
9033	0.00625309105	1
9034	0.006253090012	1
9035	0.006251578545	1
9036	0.006249968913	1
9037	0.006249967912	1
9038	0.006249939412	1
9039	0.006248732013	1
9040	0.006248731221	1
9041	0.006246850521	1
9042	0.006244752078	1
9043	0.006243072797	1
9044	0.00624307272	1
9045	0.006243069518	1
9046	0.00624087178	1
9047	0.006239081261	1
9048	0.00623908086	1
9049	0.006239080546	1
9050	0.006239078963	1
9051	0.006239078304	1
9052	0.006239036877	1
9053	0.00623655351	1
9054	0.006233718413	1
9055	0.006233715745	1
9056	0.00623370582	1
9057	0.006233704062	1
9058	0.006231197685	1
9059	0.006231196088	1
9060	0.006228545796	1
9061	0.006228545635	1
9062	0.006228545196	1
9063	0.006226408529	1
9064	0.006226177796	1
9065	0.006226177317	1
9066	0.006226176893	1
9067	0.006226175482	1
9068	0.006226174983	1
9069	0.00622617423	1
9070	0.006224572341	1
9071	0.006224572341	1
9072	0.006224572258	1
9073	0.00622374898	1
9074	0.006223748355	1
9075	0.006221695233	1
9076	0.006221693298	1
9077	0.006221686772	1
9078	0.006221679625	1
9079	0.006221678641	1
9080	0.006220261201	1
9081	0.006218674308	1
9082	0.006218673997	1
9083	0.006216367698	1
9084	0.006214215203	1
9085	0.006214075919	1
9086	0.006213932436	1
9087	0.006213929915	1
9088	0.006211761615	1
9089	0.006211751719	1
9090	0.00621175164	1
9091	0.006211751055	1
9092	0.006211748548	1
9093	0.006209845723	1
9094	0.006207730642	1
9095	0.006207517787	1
9096	0.006207517212	1
9097	0.006207320155	1
9098	0.006207309226	1
9099	0.006207308133	1
9100	0.006207306914	1
9101	0.006204829823	1
9102	0.006202276628	1
9103	0.006202265236	1
9104	0.006202252202	1
9105	0.006199904345	1
9106	0.006199895475	1
9107	0.006197789518	1
9108	0.006197450349	1
9109	0.006194289139	1
9110	0.006194288283	1
9111	0.00619428305	1
9112	0.006191907997	1
9113	0.006191907997	1
9114	0.006189750305	1
9115	0.00618974177	1
9116	0.006189741325	1
9117	0.006187676426	1
9118	0.006185943511	1
9119	0.006185942076	1
9120	0.006185931395	1
9121	0.006185924049	1
9122	0.00618592383	1
9123	0.00618592177	1
9124	0.006185918613	1
9125	0.006185840293	1
9126	0.006185839534	1
9127	0.006185029526	1
9128	0.006185029526	1
9129	0.006185025413	1
9130	0.006183675984	1
9131	0.00618367442	1
9132	0.00618367442	1
9133	0.006183673351	1
9134	0.006181398883	1
9135	0.006181395856	1
9136	0.006181395081	1
9137	0.006181393846	1
9138	0.006180972187	1
9139	0.006180971806	1
9140	0.006179337947	1
9141	0.006178125706	1
9142	0.006178125124	1
9143	0.006178092385	1
9144	0.006178088984	1
9145	0.006178084068	1
9146	0.006176266693	1
9147	0.006176265148	1
9148	0.006174294513	1
9149	0.006172804611	1
9150	0.006170313009	1
9151	0.006170307669	1
9152	0.006168293258	1
9153	0.006168292968	1
9154	0.006168292411	1
9155	0.006168291838	1
9156	0.00616638191	1
9157	0.006166381154	1
9158	0.00616503571	1
9159	0.006165033218	1
9160	0.006162655736	1
9161	0.006162655657	1
9162	0.006162653095	1
9163	0.006160173185	1
9164	0.006157023867	1
9165	0.006156814937	1
9166	0.006156812646	1
9167	0.006156811662	1
9168	0.006153930493	1
9169	0.00615238091	1
9170	0.006152251973	1
9171	0.006152251894	1
9172	0.006152250062	1
9173	0.006149681067	1
9174	0.006147524866	1
9175	0.006147518926	1
9176	0.006147516657	1
9177	0.006147515717	1
9178	0.006146850235	1
9179	0.006146850235	1
9180	0.006145647386	1
9181	0.00614564592	1
9182	0.006145645296	1
9183	0.00614449882	1
9184	0.006141424193	1
9185	0.006139579968	1
9186	0.006136753697	1
9187	0.006136752155	1
9188	0.006135285994	1
9189	0.006135285557	1
9190	0.006133835128	1
9191	0.006132128693	1
9192	0.00613212807	1
9193	0.006132127191	1
9194	0.006129785886	1
9195	0.006129785811	1
9196	0.006128574362	1
9197	0.006126323317	1
9198	0.00612632278	1
9199	0.006124344233	1
9200	0.006124338119	1
9201	0.006121911543	1
9202	0.006121911441	1
9203	0.00612190859	1
9204	0.006121907255	1
9205	0.006121902783	1
9206	0.006121901972	1
9207	0.006121901492	1
9208	0.00612188676	1
9209	0.006121881473	1
9210	0.0061218804	1
9211	0.006121874419	1
9212	0.006121871916	1
9213	0.006121870769	1
9214	0.006119544104	1
9215	0.006119542601	1
9216	0.006119540148	1
9217	0.006119537657	1
9218	0.006119429044	1
9219	0.006119429044	1
9220	0.006119428581	1
9221	0.006119422126	1
9222	0.006119189885	1
9223	0.006119187335	1
9224	0.006117755992	1
9225	0.006115563178	1
9226	0.006115560655	1
9227	0.006114675497	1
9228	0.006114668363	1
9229	0.006112622091	1
9230	0.006112620619	1
9231	0.006110883647	1
9232	0.006110875731	1
9233	0.006110875162	1
9234	0.006110869628	1
9235	0.006110868837	1
9236	0.006110864171	1
9237	0.006110864171	1
9238	0.006110861342	1
9239	0.0061087387	1
9240	0.00610873854	1
9241	0.006106756559	1
9242	0.006105934121	1
9243	0.006105934121	1
9244	0.006104726911	1
9245	0.006104717443	1
9246	0.006104701983	1
9247	0.006104513012	1
9248	0.006103238483	1
9249	0.006103237824	1
9250	0.006101244324	1
9251	0.00609945184	1
9252	0.006099449708	1
9253	0.006099435831	1
9254	0.006099435221	1
9255	0.006097095344	1
9256	0.006094551157	1
9257	0.006092836704	1
9258	0.00609282981	1
9259	0.006092823497	1
9260	0.00609282161	1
9261	0.006091572212	1
9262	0.006090417476	1
9263	0.006086883012	1
9264	0.006086877826	1
9265	0.006083491931	1
9266	0.006081008953	1
9267	0.006081008863	1
9268	0.006080776635	1
9269	0.006078544784	1
9270	0.006076536675	1
9271	0.006076536675	1
9272	0.006074563135	1
9273	0.006074561964	1
9274	0.006074514781	1
9275	0.006071601633	1
9276	0.006068743114	1
9277	0.006068733688	1
9278	0.006068733395	1
9279	0.006068731935	1
9280	0.006068729859	1
9281	0.006068728951	1
9282	0.006068726094	1
9283	0.006068720615	1
9284	0.006066916923	1
9285	0.006063373344	1
9286	0.006063370137	1
9287	0.006063369874	1
9288	0.006063368034	1
9289	0.006063366272	1
9290	0.006063365872	1
9291	0.00606336451	1
9292	0.006060655358	1
9293	0.00605898937	1
9294	0.006058989286	1
9295	0.006058988711	1
9296	0.006058987491	1
9297	0.006058986414	1
9298	0.006058912711	1
9299	0.006058912543	1
9300	0.006058911435	1
9301	0.006058911435	1
9302	0.006058910736	1
9303	0.006058299536	1
9304	0.006058298599	1
9305	0.006058289993	1
9306	0.006056171292	1
9307	0.006056168603	1
9308	0.006055887012	1
9309	0.006054678079	1
9310	0.006054671104	1
9311	0.006054669958	1
9312	0.006054666546	1
9313	0.006054665542	1
9314	0.006054392419	1
9315	0.006054389032	1
9316	0.006050942081	1
9317	0.006050938203	1
9318	0.006050937897	1
9319	0.0060509373	1
9320	0.006050936771	1
9321	0.00605092994	1
9322	0.006050921626	1
9323	0.006048796835	1
9324	0.006048793999	1
9325	0.006048788852	1
9326	0.006047324951	1
9327	0.006047324757	1
9328	0.006047324005	1
9329	0.00604732117	1
9330	0.006047315331	1
9331	0.00604731495	1
9332	0.006047313014	1
9333	0.006047271707	1
9334	0.006045106294	1
9335	0.006042943755	1
9336	0.006042826395	1
9337	0.006042819623	1
9338	0.006042817597	1
9339	0.006039935293	1
9340	0.006039928435	1
9341	0.006039925727	1
9342	0.006037846414	1
9343	0.006037843141	1
9344	0.006037839575	1
9345	0.006037839507	1
9346	0.006037837364	1
9347	0.006035229527	1
9348	0.006035227646	1
9349	0.006035227137	1
9350	0.006035226333	1
9351	0.006035154076	1
9352	0.006033166031	1
9353	0.006030433707	1
9354	0.006027732206	1
9355	0.006027730083	1
9356	0.006025788976	1
9357	0.006024225407	1
9358	0.006022598275	1
9359	0.006022596125	1
9360	0.006022595107	1
9361	0.006022592632	1
9362	0.006021181161	1
9363	0.006021178982	1
9364	0.006021170235	1
9365	0.006021170235	1
9366	0.006021169498	1
9367	0.006019351426	1
9368	0.006019350462	1
9369	0.006019350031	1
9370	0.006019349476	1
9371	0.006019349182	1
9372	0.006019345903	1
9373	0.00601887696	1
9374	0.006017839798	1
9375	0.006017834606	1
9376	0.006017834002	1
9377	0.006015134574	1
9378	0.006015134389	1
9379	0.006012867729	1
9380	0.006012079195	1
9381	0.0060106971	1
9382	0.006008353848	1
9383	0.006007083257	1
9384	0.006005833121	1
9385	0.00600582053	1
9386	0.006005819517	1
9387	0.006004678849	1
9388	0.006001908078	1
9389	0.006000085089	1
9390	0.006000085089	1
9391	0.00600007965	1
9392	0.005997480581	1
9393	0.005997475652	1
9394	0.005995470979	1
9395	0.005993031215	1
9396	0.005991264722	1
9397	0.005989083875	1
9398	0.005989082475	1
9399	0.005988361358	1
9400	0.005988353244	1
9401	0.005988352652	1
9402	0.005988352086	1
9403	0.005986018014	1
9404	0.005986017643	1
9405	0.005986017643	1
9406	0.005986017643	1
9407	0.0059860145	1
9408	0.005984311678	1
9409	0.005984304447	1
9410	0.005984304224	1
9411	0.005982096613	1
9412	0.005982096613	1
9413	0.00598209516	1
9414	0.005980019991	1
9415	0.005980019471	1
9416	0.005979403559	1
9417	0.005979403435	1
9418	0.005979402524	1
9419	0.005977369636	1
9420	0.005977368251	1
9421	0.005977130378	1
9422	0.005977130378	1
9423	0.005977129773	1
9424	0.005974527997	1
9425	0.005974524732	1
9426	0.005974521322	1
9427	0.00597242962	1
9428	0.005971299727	1
9429	0.005969922062	1
9430	0.005969920853	1
9431	0.00596992039	1
9432	0.005969918874	1
9433	0.005968968931	1
9434	0.00596895883	1
9435	0.005968956538	1
9436	0.005966459857	1
9437	0.005964127744	1
9438	0.005964127744	1
9439	0.005964127557	1
9440	0.005964126976	1
9441	0.005961822585	1
9442	0.005958315876	1
9443	0.005958313414	1
9444	0.005958130089	1
9445	0.005958126627	1
9446	0.005958112821	1
9447	0.005955669184	1
9448	0.005953175233	1
9449	0.005950141072	1
9450	0.00595009101	1
9451	0.005949855345	1
9452	0.005948472282	1
9453	0.005948465271	1
9454	0.005948465146	1
9455	0.005948463633	1
9456	0.005948463413	1
9457	0.005948292315	1
9458	0.005948290759	1
9459	0.00594811913	1
9460	0.005948106137	1
9461	0.005948102656	1
9462	0.005946215534	1
9463	0.005945336479	1
9464	0.005943254984	1
9465	0.005940404099	1
9466	0.005940402406	1
9467	0.005940400092	1
9468	0.005940399022	1
9469	0.005937705372	1
9470	0.005936704037	1
9471	0.005934189244	1
9472	0.005932125736	1
9473	0.005932125431	1
9474	0.005932121228	1
9475	0.005931131859	1
9476	0.005931131597	1
9477	0.005929253758	1
9478	0.005929242922	1
9479	0.005929242548	1
9480	0.005927459216	1
9481	0.005927458709	1
9482	0.005924358391	1
9483	0.005924352434	1
9484	0.005924351365	1
9485	0.005924350426	1
9486	0.005924350129	1
9487	0.005922669259	1
9488	0.005922668076	1
9489	0.005921302009	1
9490	0.00592130033	1
9491	0.005921298633	1
9492	0.005921298552	1
9493	0.005921178897	1
9494	0.005921177858	1
9495	0.005919487123	1
9496	0.005917850092	1
9497	0.005917582598	1
9498	0.005917582598	1
9499	0.005917517659	1
9500	0.005915643712	1
9501	0.005913364397	1
9502	0.005913360831	1
9503	0.005912136008	1
9504	0.005910766301	1
9505	0.005910764348	1
9506	0.005910761295	1
9507	0.005910760165	1
9508	0.005910730319	1
9509	0.005910726315	1
9510	0.005910723063	1
9511	0.005910722524	1
9512	0.005908496835	1
9513	0.00590849654	1
9514	0.00590849624	1
9515	0.005908496089	1
9516	0.00590627787	1
9517	0.005906275728	1
9518	0.005905364634	1
9519	0.005904341839	1
9520	0.005904312425	1
9521	0.005902757601	1
9522	0.005902603253	1
9523	0.005902601917	1
9524	0.005901470401	1
9525	0.005898206211	1
9526	0.005898205369	1
9527	0.005898192353	1
9528	0.005898190814	1
9529	0.005898190085	1
9530	0.00589814665	1
9531	0.005898142415	1
9532	0.005898127469	1
9533	0.00589812705	1
9534	0.005896213344	1
9535	0.005893767349	1
9536	0.005893767076	1
9537	0.005893765991	1
9538	0.005893761623	1
9539	0.005893761018	1
9540	0.005893761018	1
9541	0.005893761018	1
9542	0.005892558055	1
9543	0.005892557782	1
9544	0.005892555469	1
9545	0.00589255473	1
9546	0.005892551361	1
9547	0.005891986224	1
9548	0.005891977746	1
9549	0.005891975998	1
9550	0.005890304884	1
9551	0.005890298767	1
9552	0.005888217209	1
9553	0.005887368732	1
9554	0.005887367819	1
9555	0.005887365127	1
9556	0.005885354898	1
9557	0.005883438976	1
9558	0.005883322145	1
9559	0.0058833213	1
9560	0.005883317238	1
9561	0.005882231249	1
9562	0.005880605346	1
9563	0.005880602647	1
9564	0.005880599998	1
9565	0.005877600447	1
9566	0.005877598724	1
9567	0.005877597183	1
9568	0.005877595982	1
9569	0.005877594632	1
9570	0.005877592974	1
9571	0.005877592824	1
9572	0.005875486589	1
9573	0.005875484095	1
9574	0.005875482929	1
9575	0.005875480126	1
9576	0.005875476755	1
9577	0.005875475617	1
9578	0.005875473257	1
9579	0.005875293513	1
9580	0.005872676604	1
9581	0.005872666475	1
9582	0.005869683199	1
9583	0.005869682537	1
9584	0.005869679018	1
9585	0.005869677582	1
9586	0.005869675537	1
9587	0.005867513415	1
9588	0.005867509799	1
9589	0.005867508681	1
9590	0.005866665967	1
9591	0.005864616825	1
9592	0.0058646154	1
9593	0.005862968281	1
9594	0.00586296765	1
9595	0.005862967075	1
9596	0.005862966423	1
9597	0.005862964944	1
9598	0.005862963426	1
9599	0.005862957564	1
9600	0.005860699747	1
9601	0.005860528553	1
9602	0.005860527447	1
9603	0.005859331938	1
9604	0.005857413709	1
9605	0.005857412295	1
9606	0.005857187315	1
9607	0.005857184944	1
9608	0.005857180306	1
9609	0.00585478374	1
9610	0.005853517106	1
9611	0.00585351688	1
9612	0.005853515995	1
9613	0.005853515529	1
9614	0.005851043529	1
9615	0.005851034432	1
9616	0.00585101261	1
9617	0.005850904081	1
9618	0.005849005323	1
9619	0.005849000865	1
9620	0.005848996434	1
9621	0.005848989446	1
9622	0.005848987878	1
9623	0.005847275019	1
9624	0.005847272205	1
9625	0.005847267384	1
9626	0.005847266777	1
9627	0.005847266777	1
9628	0.005847261426	1
9629	0.005845322549	1
9630	0.005843315679	1
9631	0.005843313436	1
9632	0.005842068913	1
9633	0.005839923465	1
9634	0.005839921657	1
9635	0.005836820263	1
9636	0.005834964373	1
9637	0.00583496331	1
9638	0.005834962248	1
9639	0.005834523379	1
9640	0.005834523379	1
9641	0.005832378717	1
9642	0.005832376461	1
9643	0.005832373701	1
9644	0.005832373555	1
9645	0.005832372879	1
9646	0.005832222852	1
9647	0.005832220733	1
9648	0.005832219924	1
9649	0.005832219924	1
9650	0.005832204707	1
9651	0.005830426583	1
9652	0.005829264428	1
9653	0.005829261619	1
9654	0.0058292612	1
9655	0.005829260158	1
9656	0.005829259678	1
9657	0.00582856669	1
9658	0.005828565085	1
9659	0.005826137124	1
9660	0.005826135846	1
9661	0.005826132199	1
9662	0.005825927338	1
9663	0.005825896119	1
9664	0.005825568439	1
9665	0.005825212512	1
9666	0.005825211682	1
9667	0.005825211098	1
9668	0.005825203195	1
9669	0.005824155314	1
9670	0.005821458861	1
9671	0.005821456719	1
9672	0.00581969447	1
9673	0.005819693296	1
9674	0.005819690919	1
9675	0.005819687753	1
9676	0.005819679645	1
9677	0.005819679285	1
9678	0.005819673785	1
9679	0.005819672893	1
9680	0.005819672369	1
9681	0.005819670336	1
9682	0.005817443186	1
9683	0.005815365787	1
9684	0.005815164813	1
9685	0.005814952985	1
9686	0.005814949904	1
9687	0.005814948095	1
9688	0.005814946209	1
9689	0.005814945445	1
9690	0.005814944992	1
9691	0.005814944862	1
9692	0.005814942976	1
9693	0.005814552772	1
9694	0.005814552405	1
9695	0.005813765531	1
9696	0.00581376304	1
9697	0.005813762006	1
9698	0.005813760986	1
9699	0.005813760811	1
9700	0.005813759354	1
9701	0.00581375842	1
9702	0.005813758349	1
9703	0.005813757316	1
9704	0.005810078349	1
9705	0.005810077316	1
9706	0.005810077181	1
9707	0.005810075761	1
9708	0.005807908386	1
9709	0.005806250631	1
9710	0.00580394617	1
9711	0.005803943448	1
9712	0.005803769935	1
9713	0.005803108691	1
9714	0.00580074298	1
9715	0.005799293418	1
9716	0.005799290501	1
9717	0.005799290234	1
9718	0.00579928773	1
9719	0.00579928773	1
9720	0.005797255771	1
9721	0.005797253335	1
9722	0.005797253189	1
9723	0.00579725247	1
9724	0.005797251956	1
9725	0.005797251008	1
9726	0.005797249213	1
9727	0.005795521453	1
9728	0.005795518503	1
9729	0.005795515622	1
9730	0.005793276973	1
9731	0.005793267828	1
9732	0.005793267568	1
9733	0.005793266283	1
9734	0.005790999715	1
9735	0.005790996991	1
9736	0.005788523199	1
9737	0.005785545519	1
9738	0.005784039253	1
9739	0.00578403699	1
9740	0.00578403699	1
9741	0.005784035549	1
9742	0.005781666593	1
9743	0.005781663385	1
9744	0.005781663318	1
9745	0.005781661671	1
9746	0.005781547573	1
9747	0.005778519925	1
9748	0.00577851853	1
9749	0.005776658221	1
9750	0.005774132696	1
9751	0.005774132397	1
9752	0.005774122143	1
9753	0.005774121972	1
9754	0.005774121466	1
9755	0.00577358731	1
9756	0.005773586344	1
9757	0.005773581201	1
9758	0.005773580695	1
9759	0.005771945348	1
9760	0.005770985704	1
9761	0.00577097704	1
9762	0.00577097593	1
9763	0.005770891901	1
9764	0.005770891686	1
9765	0.005770890844	1
9766	0.005768887913	1
9767	0.005766506215	1
9768	0.005766504713	1
9769	0.005766503467	1
9770	0.00576650197	1
9771	0.005766500925	1
9772	0.005766500108	1
9773	0.005766486731	1
9774	0.005765270924	1
9775	0.005765270357	1
9776	0.005765262966	1
9777	0.005765262698	1
9778	0.005765251653	1
9779	0.005765241794	1
9780	0.005762857521	1
9781	0.005760643027	1
9782	0.005757946717	1
9783	0.005757946299	1
9784	0.005757945381	1
9785	0.005755961005	1
9786	0.005755960313	1
9787	0.005753738189	1
9788	0.005753736502	1
9789	0.005753735231	1
9790	0.005753734772	1
9791	0.005753732768	1
9792	0.005753732257	1
9793	0.005753731312	1
9794	0.005753729474	1
9795	0.005753727088	1
9796	0.00575132803	1
9797	0.005751325729	1
9798	0.005748588881	1
9799	0.005748586613	1
9800	0.005748583421	1
9801	0.005748583073	1
9802	0.005747057918	1
9803	0.005747057338	1
9804	0.005747056523	1
9805	0.00574705302	1
9806	0.00574705235	1
9807	0.005747046733	1
9808	0.005747046485	1
9809	0.005747046259	1
9810	0.005745187016	1
9811	0.005745184973	1
9812	0.005745178344	1
9813	0.005745125492	1
9814	0.005745125492	1
9815	0.005745111875	1
9816	0.005745084121	1
9817	0.00574507885	1
9818	0.005745073929	1
9819	0.005745072456	1
9820	0.005745072363	1
9821	0.005742497284	1
9822	0.00574249712	1
9823	0.005742495384	1
9824	0.005741314474	1
9825	0.005741312174	1
9826	0.005740305116	1
9827	0.005740304894	1
9828	0.005740302544	1
9829	0.005740298881	1
9830	0.005740187028	1
9831	0.005738907675	1
9832	0.005736848504	1
9833	0.005734539406	1
9834	0.005734534341	1
9835	0.005734534341	1
9836	0.005732545236	1
9837	0.005732542055	1
9838	0.005731276787	1
9839	0.005731274971	1
